interaction_id,client_id,type_action,valeur_achat,date,age,ville,segment,canal_acquisition,est_achat
2623,C_0013,achat,171.6479131632055,2025-10-27,61,Melissatown,Basique,Affiliation,True
2624,C_0548,page_vue,0.0,2025-10-27,41,Port Jamesport,Basique,Direct,False
2625,C_0491,ajout_panier,0.0,2025-10-27,53,New Jenniferville,Basique,Affiliation,False
2626,C_0195,achat,156.758089929184,2025-10-27,56,South Jamesfort,Basique,Direct,True
2627,C_0730,ajout_panier,0.0,2025-10-27,29,Christopherville,Basique,Partenariat,False
2628,C_0251,achat,38.47393178844481,2025-10-27,52,Christinaton,Premium,Direct,True
2629,C_0708,ajout_panier,0.0,2025-10-27,61,Whitneystad,Basique,Email,False
2630,C_0025,achat,0.0,2025-10-27,35,Stephenfort,Standard,Affiliation,False
2631,C_0185,achat,0.0,2025-10-27,52,North Louis,Basique,Partenariat,False
2632,C_0588,page_vue,0.0,2025-10-27,47,Port Candice,Basique,SEO,False
2633,C_0949,achat,0.0,2025-10-27,22,Mariebury,Basique,Partenariat,False
2634,C_0408,ajout_panier,0.0,2025-10-27,43,Catherineshire,Standard,Affiliation,False
2635,C_0227,achat,0.0,2025-10-27,56,Curtistown,Standard,Publicité,False
2636,C_0750,achat,0.0,2025-10-27,50,Caseyport,Premium,Partenariat,False
2637,C_0756,page_vue,0.0,2025-10-27,23,Englishville,Premium,Email,False
2638,C_0792,ajout_panier,0.0,2025-10-27,52,Allenmouth,Standard,Partenariat,False
2639,C_0736,ajout_panier,68.84835490823104,2025-10-27,50,West Samuelberg,Premium,Partenariat,True
2640,C_0448,ajout_panier,0.0,2025-10-27,60,Christineside,Premium,Direct,False
2641,C_0855,page_vue,0.0,2025-10-27,20,Susanside,Basique,Partenariat,False
2642,C_0566,page_vue,36.90615661740087,2025-10-27,46,Wiseton,Premium,Publicité,True
2643,C_0696,ajout_panier,0.0,2025-10-27,54,Thomasberg,Premium,Partenariat,False
2644,C_0608,page_vue,181.28231170914233,2025-10-27,28,South Maryhaven,Premium,Direct,True
2645,C_0496,ajout_panier,199.16479834266613,2025-10-27,26,North Matthewhaven,Premium,Partenariat,True
2646,C_0477,page_vue,0.0,2025-10-27,44,New Michael,Premium,Direct,False
2647,C_0154,achat,0.0,2025-10-27,40,Martinezville,Basique,Partenariat,False
2648,C_0389,achat,0.0,2025-10-27,25,Reyesbury,Premium,Email,False
2649,C_0017,page_vue,147.0390025074267,2025-10-27,42,New Tony,Standard,SEO,True
2650,C_0989,ajout_panier,0.0,2025-10-27,47,Shawchester,Standard,Direct,False
2651,C_0998,achat,0.0,2025-10-27,56,Lake Jasonstad,Basique,SEO,False
2652,C_0812,page_vue,0.0,2025-10-27,44,Dawnbury,Premium,Direct,False
2653,C_0023,achat,0.0,2025-10-27,23,Aprilchester,Standard,SEO,False
2654,C_0346,page_vue,0.0,2025-10-27,29,Ricardohaven,Basique,Partenariat,False
2655,C_0484,page_vue,0.0,2025-10-27,60,East Andrewtown,Premium,Publicité,False
2656,C_0587,page_vue,0.0,2025-10-27,27,New Jacqueline,Basique,Email,False
2657,C_0423,page_vue,45.308090557415085,2025-10-27,38,Hernandezmouth,Premium,Partenariat,True
2658,C_0755,ajout_panier,115.56725938965656,2025-10-27,38,South Maria,Standard,SEO,True
2659,C_0390,page_vue,0.0,2025-10-27,64,New Kenneth,Premium,SEO,False
2660,C_0306,achat,0.0,2025-10-27,64,Dawntown,Premium,Direct,False
2661,C_0463,ajout_panier,0.0,2025-10-27,40,Lake Marychester,Premium,SEO,False
2662,C_0634,achat,32.10620547290672,2025-10-27,61,Melindachester,Premium,Direct,True
2663,C_0571,ajout_panier,185.35671483911526,2025-10-27,25,New Eugene,Basique,Email,True
2664,C_0562,ajout_panier,0.0,2025-10-27,64,Henryview,Premium,Partenariat,False
2665,C_0838,ajout_panier,0.0,2025-10-27,21,Murphyfurt,Standard,Direct,False
2666,C_0235,page_vue,185.4269065712866,2025-10-27,62,Port Connie,Premium,Email,True
2667,C_0915,achat,95.94146075051624,2025-10-27,64,New Jack,Premium,Partenariat,True
2668,C_0573,achat,0.0,2025-10-27,54,Farleyton,Premium,Affiliation,False
2669,C_0645,achat,0.0,2025-10-27,49,Valerieport,Basique,Direct,False
2670,C_0007,page_vue,0.0,2025-10-27,19,North Eddietown,Premium,Partenariat,False
2671,C_0532,achat,0.0,2025-10-27,56,North Laura,Standard,Affiliation,False
2672,C_0024,achat,0.0,2025-10-27,21,Shahport,Standard,Email,False
2673,C_0930,page_vue,0.0,2025-10-27,49,Hillland,Standard,Partenariat,False
2674,C_0292,page_vue,0.0,2025-10-27,30,North Brian,Standard,Publicité,False
2675,C_0603,page_vue,0.0,2025-10-27,18,West Charlesborough,Standard,SEO,False
2676,C_0564,ajout_panier,121.31190326230198,2025-10-27,51,Wesleyberg,Basique,Partenariat,True
2677,C_0708,ajout_panier,135.2395534740255,2025-10-27,61,Whitneystad,Basique,Email,True
2678,C_0006,ajout_panier,162.48726152623857,2025-10-27,19,East Debbieton,Standard,Direct,True
2679,C_0918,page_vue,0.0,2025-10-27,21,Denisemouth,Standard,Partenariat,False
2680,C_0142,page_vue,0.0,2025-10-27,39,Coxmouth,Premium,Affiliation,False
2681,C_0381,page_vue,0.0,2025-10-27,53,Ortegastad,Premium,Direct,False
2682,C_0013,ajout_panier,0.0,2025-10-27,61,Melissatown,Basique,Affiliation,False
2683,C_0526,ajout_panier,0.0,2025-10-27,42,South Ana,Premium,SEO,False
2684,C_0026,achat,42.400773984817306,2025-10-27,51,West Shawn,Standard,Direct,True
2685,C_0318,page_vue,0.0,2025-10-27,32,South Arielview,Premium,Email,False
2686,C_0119,achat,0.0,2025-10-27,52,Amyview,Premium,Email,False
2687,C_0884,ajout_panier,0.0,2025-10-27,18,Holdenburgh,Premium,Email,False
2688,C_0644,achat,0.0,2025-10-27,34,Cunninghamchester,Premium,Direct,False
2689,C_0731,page_vue,0.0,2025-10-27,63,Baileyshire,Premium,Partenariat,False
2690,C_0899,achat,0.0,2025-10-27,28,Christinaville,Basique,SEO,False
2691,C_0706,ajout_panier,0.0,2025-10-27,29,Kevinville,Premium,Partenariat,False
2692,C_0298,page_vue,0.0,2025-10-27,36,South Ann,Premium,Email,False
2693,C_0452,page_vue,0.0,2025-10-27,36,North Scottfurt,Premium,Affiliation,False
2694,C_0537,ajout_panier,178.15291166397913,2025-10-27,47,Silvaside,Premium,Affiliation,True
2695,C_0255,achat,0.0,2025-10-27,62,Amberview,Premium,Partenariat,False
2696,C_0062,achat,154.93182004640303,2025-10-27,44,Port Daniel,Standard,Partenariat,True
2697,C_0836,achat,0.0,2025-10-27,26,Jordanberg,Premium,Publicité,False
2698,C_0722,achat,124.26352733653934,2025-10-27,25,Williamshaven,Standard,Email,True
2699,C_0044,achat,0.0,2025-10-27,52,Jenkinsside,Premium,Publicité,False
2700,C_0330,page_vue,0.0,2025-10-27,43,Jasonfurt,Standard,Publicité,False
2701,C_0400,ajout_panier,0.0,2025-10-27,64,Moorefort,Basique,Affiliation,False
2702,C_0494,ajout_panier,0.0,2025-10-27,62,South Andrewburgh,Basique,SEO,False
2703,C_0793,achat,177.08542872811805,2025-10-27,38,New Julie,Premium,Direct,True
2704,C_0216,ajout_panier,0.0,2025-10-27,55,South Dannyshire,Basique,Direct,False
2705,C_0104,page_vue,0.0,2025-10-27,33,Brewerchester,Premium,Partenariat,False
2706,C_0616,achat,0.0,2025-10-27,37,South Sueton,Standard,Publicité,False
2707,C_0948,page_vue,0.0,2025-10-27,33,South Richardside,Premium,Affiliation,False
2708,C_0146,ajout_panier,0.0,2025-10-27,61,Odonnellmouth,Premium,Affiliation,False
2709,C_0485,ajout_panier,0.0,2025-10-27,53,Kirstenberg,Basique,SEO,False
2710,C_0270,ajout_panier,0.0,2025-10-27,30,North Michael,Standard,Partenariat,False
2711,C_0384,achat,0.0,2025-10-27,21,North Chelsea,Standard,SEO,False
2712,C_0770,achat,0.0,2025-10-27,64,Lake Richard,Basique,SEO,False
2713,C_0571,ajout_panier,75.63761877897107,2025-10-27,25,New Eugene,Basique,Email,True
2714,C_0921,achat,0.0,2025-10-27,29,South Jonathan,Basique,SEO,False
2715,C_0245,achat,0.0,2025-10-27,45,Barnettfort,Standard,SEO,False
2716,C_0476,page_vue,0.0,2025-10-27,59,Francishaven,Standard,Email,False
2717,C_0236,ajout_panier,115.58392347446974,2025-10-27,64,South Theresa,Premium,Direct,True
2718,C_0850,ajout_panier,0.0,2025-10-27,31,Tonyabury,Standard,SEO,False
2719,C_0394,achat,0.0,2025-10-27,28,East Jay,Standard,SEO,False
2720,C_0279,page_vue,0.0,2025-10-27,38,Lake Jameston,Standard,SEO,False
2721,C_0131,page_vue,0.0,2025-10-27,60,Lake Andrewbury,Standard,Email,False
2722,C_0097,page_vue,121.8313584963583,2025-10-27,41,Port Brittany,Standard,Partenariat,True
2723,C_0249,page_vue,0.0,2025-10-27,37,New Samanthahaven,Premium,Affiliation,False
2724,C_0882,ajout_panier,0.0,2025-10-27,32,Port Cynthia,Premium,SEO,False
2725,C_0077,ajout_panier,0.0,2025-10-27,28,Port Juanfurt,Basique,Partenariat,False
2726,C_0252,achat,0.0,2025-10-27,35,North Michaelside,Basique,Email,False
2727,C_0777,page_vue,0.0,2025-10-27,59,Zacharyfurt,Premium,SEO,False
2728,C_0466,ajout_panier,0.0,2025-10-27,42,New Justinmouth,Basique,Partenariat,False
2729,C_0948,achat,0.0,2025-10-27,33,South Richardside,Premium,Affiliation,False
2730,C_0521,achat,43.721548648292234,2025-10-27,61,Salazarchester,Premium,SEO,True
2731,C_0534,ajout_panier,189.96241720024486,2025-10-27,46,Andrewberg,Standard,Email,True
2732,C_0265,achat,0.0,2025-10-27,20,Lake Daniel,Premium,Email,False
2733,C_0321,achat,0.0,2025-10-27,43,East Vanessastad,Standard,Affiliation,False
2734,C_0975,achat,0.0,2025-10-27,63,Shawnland,Basique,Direct,False
2735,C_0155,page_vue,0.0,2025-10-27,29,Davisberg,Premium,Partenariat,False
2736,C_0484,achat,0.0,2025-10-27,60,East Andrewtown,Premium,Publicité,False
2737,C_0332,achat,0.0,2025-10-27,50,Frankview,Premium,Direct,False
2738,C_0910,page_vue,0.0,2025-10-27,28,North Sara,Basique,Publicité,False
2739,C_0027,achat,0.0,2025-10-27,53,East Michael,Standard,Direct,False
2740,C_0981,achat,0.0,2025-10-27,45,South Jose,Basique,Publicité,False
2741,C_0801,page_vue,0.0,2025-10-27,56,East Laurie,Premium,Partenariat,False
2742,C_0295,page_vue,0.0,2025-10-27,33,Cynthiaberg,Premium,Publicité,False
2743,C_0155,ajout_panier,0.0,2025-10-27,29,Davisberg,Premium,Partenariat,False
2744,C_0089,achat,0.0,2025-10-27,40,West Taylorfurt,Basique,Direct,False
2745,C_0711,achat,0.0,2025-10-27,37,Port Chrismouth,Standard,Email,False
2746,C_0232,ajout_panier,0.0,2025-10-27,30,Zacharyton,Standard,Partenariat,False
2747,C_0101,page_vue,0.0,2025-10-27,52,Monicachester,Premium,Email,False
2748,C_0107,page_vue,174.07384101757145,2025-10-27,37,East Gina,Basique,Publicité,True
2749,C_0085,ajout_panier,0.0,2025-10-27,36,Port Brycemouth,Basique,Affiliation,False
2750,C_0612,ajout_panier,0.0,2025-10-27,46,West Paul,Premium,Publicité,False
2751,C_0481,ajout_panier,151.1170844654193,2025-10-27,34,New Bianca,Standard,Email,True
2752,C_0914,achat,0.0,2025-10-27,49,New Adam,Standard,Direct,False
2753,C_0508,page_vue,166.49525768695503,2025-10-27,35,Oscartown,Premium,Affiliation,True
2754,C_0855,page_vue,148.06738915906038,2025-10-27,20,Susanside,Basique,Partenariat,True
2755,C_0285,achat,0.0,2025-10-27,50,Ortizport,Basique,Affiliation,False
2756,C_0755,ajout_panier,0.0,2025-10-27,38,South Maria,Standard,SEO,False
2757,C_0012,achat,57.893278501532585,2025-10-27,64,Donnaland,Standard,Publicité,True
2758,C_0447,page_vue,84.3075263881619,2025-10-27,52,Powellshire,Standard,Direct,True
2759,C_0888,achat,0.0,2025-10-27,34,Brandonburgh,Basique,Partenariat,False
2760,C_0724,achat,0.0,2025-10-27,49,Tracybury,Standard,Email,False
2761,C_0534,ajout_panier,0.0,2025-10-27,46,Andrewberg,Standard,Email,False
2762,C_0641,page_vue,0.0,2025-10-27,42,Lake Tim,Premium,Affiliation,False
2763,C_0831,page_vue,0.0,2025-10-27,33,Michaeltown,Standard,Affiliation,False
2764,C_0962,page_vue,0.0,2025-10-27,21,Moniqueborough,Basique,Email,False
2765,C_0174,achat,0.0,2025-10-27,22,Darlenehaven,Premium,Affiliation,False
2766,C_0996,ajout_panier,168.09799985579184,2025-10-27,27,Michaelfort,Premium,Affiliation,True
2767,C_0053,ajout_panier,0.0,2025-10-27,40,Craigstad,Basique,Email,False
2768,C_0613,achat,0.0,2025-10-27,30,North Brentbury,Premium,Email,False
2769,C_0303,achat,0.0,2025-10-27,51,Smithborough,Premium,Direct,False
2770,C_0532,ajout_panier,0.0,2025-10-27,56,North Laura,Standard,Affiliation,False
2771,C_0888,ajout_panier,0.0,2025-10-27,34,Brandonburgh,Basique,Partenariat,False
2772,C_0404,page_vue,0.0,2025-10-27,26,Suzannemouth,Standard,Publicité,False
2773,C_0596,ajout_panier,0.0,2025-10-27,24,Calvinton,Standard,Partenariat,False
2774,C_0046,page_vue,103.18482738498534,2025-10-27,20,Vasquezshire,Premium,Email,True
2775,C_0341,achat,74.44126117975641,2025-10-27,19,Port Josephmouth,Basique,Publicité,True
2776,C_0260,page_vue,0.0,2025-10-27,50,Jamesport,Standard,Partenariat,False
2777,C_0269,achat,0.0,2025-10-27,18,Weberstad,Basique,Email,False
2778,C_0051,ajout_panier,0.0,2025-10-27,49,New Melissafurt,Basique,Partenariat,False
2779,C_0540,achat,0.0,2025-10-27,47,Macdonaldbury,Standard,Affiliation,False
2780,C_0790,page_vue,0.0,2025-10-27,27,Marthastad,Premium,SEO,False
2781,C_0990,page_vue,0.0,2025-10-27,62,Reneebury,Standard,Partenariat,False
2782,C_0185,page_vue,106.75228228214482,2025-10-27,52,North Louis,Basique,Partenariat,True
2783,C_0761,ajout_panier,0.0,2025-10-27,61,Michaelmouth,Basique,Publicité,False
2784,C_0209,page_vue,0.0,2025-10-27,56,Amandaland,Premium,Email,False
2785,C_0220,achat,0.0,2025-10-27,55,Ashleyton,Basique,Email,False
2786,C_0773,achat,140.46358043726707,2025-10-27,21,Garciatown,Standard,Partenariat,True
2787,C_0087,ajout_panier,0.0,2025-10-27,57,Ronaldborough,Premium,Publicité,False
2788,C_0936,ajout_panier,0.0,2025-10-27,39,New Suzannetown,Basique,Partenariat,False
2789,C_0812,achat,0.0,2025-10-27,44,Dawnbury,Premium,Direct,False
2790,C_0154,ajout_panier,0.0,2025-10-27,40,Martinezville,Basique,Partenariat,False
2791,C_0288,page_vue,121.37464727678487,2025-10-27,21,East Brendaside,Standard,Partenariat,True
2792,C_0419,achat,0.0,2025-10-27,41,North Connorton,Premium,Affiliation,False
2793,C_0962,achat,0.0,2025-10-27,21,Moniqueborough,Basique,Email,False
2794,C_0725,ajout_panier,0.0,2025-10-27,64,Waltonville,Standard,SEO,False
2795,C_0103,achat,67.34858556965008,2025-10-27,19,East Samantha,Standard,Publicité,True
2796,C_0202,page_vue,0.0,2025-10-27,53,New Dawnmouth,Premium,Partenariat,False
2797,C_0215,page_vue,0.0,2025-10-27,61,New Helen,Premium,Email,False
2798,C_0434,achat,0.0,2025-10-27,64,Mezamouth,Standard,SEO,False
2799,C_0273,achat,0.0,2025-10-27,51,East Peter,Standard,Direct,False
2800,C_0959,achat,0.0,2025-10-27,37,South Michelle,Basique,Publicité,False
2801,C_0615,ajout_panier,76.9374473315844,2025-10-27,49,West Nathaniel,Standard,Direct,True
2802,C_0652,ajout_panier,0.0,2025-10-27,55,South Lanceberg,Basique,SEO,False
2803,C_0124,page_vue,0.0,2025-10-27,20,South Michellefurt,Standard,Partenariat,False
2804,C_0611,ajout_panier,0.0,2025-10-27,51,Williamstown,Standard,SEO,False
2805,C_0681,ajout_panier,133.99654633199717,2025-10-27,49,West Kelli,Premium,Affiliation,True
2806,C_0777,page_vue,0.0,2025-10-27,59,Zacharyfurt,Premium,SEO,False
2807,C_0012,achat,0.0,2025-10-27,64,Donnaland,Standard,Publicité,False
2808,C_0087,ajout_panier,0.0,2025-10-27,57,Ronaldborough,Premium,Publicité,False
2809,C_0118,page_vue,0.0,2025-10-27,63,South Johnnyfort,Premium,Direct,False
2810,C_0731,ajout_panier,0.0,2025-10-27,63,Baileyshire,Premium,Partenariat,False
2811,C_0966,achat,173.59167604852257,2025-10-27,57,Garzahaven,Basique,Email,True
2812,C_0885,ajout_panier,168.20981248780973,2025-10-27,43,Port Jamesside,Standard,Email,True
2813,C_0839,achat,0.0,2025-10-27,52,Nancymouth,Standard,Publicité,False
2814,C_0156,achat,0.0,2025-10-27,18,Marvinton,Basique,SEO,False
2815,C_0510,page_vue,0.0,2025-10-27,58,East Daniel,Premium,SEO,False
2816,C_0113,page_vue,116.43266015779811,2025-10-27,51,East Bobby,Premium,Direct,True
2817,C_0714,achat,183.83668795956368,2025-10-27,22,Travisshire,Premium,Partenariat,True
2818,C_0990,page_vue,187.31276165063437,2025-10-27,62,Reneebury,Standard,Partenariat,True
2819,C_0856,page_vue,113.81999234841953,2025-10-27,23,Schneiderhaven,Premium,Email,True
2820,C_0555,ajout_panier,0.0,2025-10-27,20,Ericport,Standard,Email,False
2821,C_0389,page_vue,0.0,2025-10-27,25,Reyesbury,Premium,Email,False
2822,C_0823,ajout_panier,196.2894515787835,2025-10-27,47,Riceview,Premium,Affiliation,True
2823,C_0543,achat,0.0,2025-10-27,63,Elizabethtown,Basique,Partenariat,False
2824,C_0702,page_vue,0.0,2025-10-27,25,Williamsmouth,Basique,Affiliation,False
2825,C_0672,achat,0.0,2025-10-27,36,Morrismouth,Standard,Email,False
2826,C_0587,page_vue,0.0,2025-10-27,27,New Jacqueline,Basique,Email,False
2827,C_0637,achat,0.0,2025-10-27,34,North Robert,Premium,SEO,False
2828,C_0433,achat,0.0,2025-10-27,35,South Richard,Premium,Direct,False
2829,C_0077,ajout_panier,0.0,2025-10-27,28,Port Juanfurt,Basique,Partenariat,False
2830,C_0139,page_vue,0.0,2025-10-27,51,Tammyfurt,Standard,Direct,False
2831,C_0561,ajout_panier,0.0,2025-10-27,55,Lake Theresamouth,Premium,Email,False
2832,C_0439,ajout_panier,13.709288432618884,2025-10-27,27,West Dylanburgh,Basique,Direct,True
2833,C_0765,achat,0.0,2025-10-27,28,South Lisaton,Basique,Affiliation,False
2834,C_0572,page_vue,30.991889313932326,2025-10-27,43,East Lauraville,Standard,Direct,True
2835,C_0600,achat,134.06861899292636,2025-10-27,37,North Joshuamouth,Standard,Affiliation,True
2836,C_0504,ajout_panier,11.126360914006849,2025-10-27,64,Michelleport,Standard,Publicité,True
2837,C_0653,ajout_panier,77.81097856320342,2025-10-27,63,South Deborah,Standard,SEO,True
2838,C_0490,page_vue,0.0,2025-10-27,39,Ruizmouth,Premium,Partenariat,False
2839,C_0225,ajout_panier,0.0,2025-10-27,61,New Frank,Standard,Publicité,False
2840,C_0895,ajout_panier,0.0,2025-10-27,58,Lopezshire,Premium,Partenariat,False
2841,C_0039,page_vue,0.0,2025-10-27,59,New Lisachester,Basique,SEO,False
2842,C_0736,ajout_panier,193.23284956896717,2025-10-27,50,West Samuelberg,Premium,Partenariat,True
2843,C_0824,achat,0.0,2025-10-27,34,Hollyberg,Basique,Direct,False
2844,C_0342,page_vue,158.48939461128276,2025-10-27,25,Lewisfort,Standard,Publicité,True
2845,C_0350,page_vue,0.0,2025-10-27,20,East Kylehaven,Premium,Direct,False
2846,C_0083,page_vue,0.0,2025-10-27,37,Porterstad,Basique,Affiliation,False
2847,C_0860,achat,0.0,2025-10-27,37,Barkerchester,Standard,Email,False
2848,C_0262,ajout_panier,0.0,2025-10-27,38,Morganside,Basique,Direct,False
2849,C_0579,ajout_panier,0.0,2025-10-27,23,New Meganburgh,Basique,Affiliation,False
2850,C_0644,ajout_panier,0.0,2025-10-27,34,Cunninghamchester,Premium,Direct,False
2851,C_0501,achat,0.0,2025-10-27,55,Hooperchester,Standard,Affiliation,False
2852,C_0200,achat,0.0,2025-10-27,37,New Robert,Premium,Direct,False
2853,C_0408,page_vue,0.0,2025-10-27,43,Catherineshire,Standard,Affiliation,False
2854,C_0980,page_vue,118.55451040608465,2025-10-27,50,Martinborough,Standard,Affiliation,True
2855,C_0874,achat,0.0,2025-10-27,46,East Mary,Standard,SEO,False
2856,C_0732,achat,0.0,2025-10-27,36,Goodwinburgh,Basique,Direct,False
2857,C_0925,page_vue,0.0,2025-10-27,26,East Kaitlyn,Premium,Publicité,False
2858,C_0488,ajout_panier,0.0,2025-10-27,56,North Stevenland,Basique,Direct,False
2859,C_0391,page_vue,133.25205808127674,2025-10-27,44,Port Brittanystad,Basique,Publicité,True
2860,C_0719,ajout_panier,0.0,2025-10-27,40,East Marisashire,Standard,Affiliation,False
2861,C_0767,achat,0.0,2025-10-27,36,Alecchester,Standard,Direct,False
2862,C_0683,ajout_panier,0.0,2025-10-27,53,Cookmouth,Standard,SEO,False
2863,C_0930,page_vue,0.0,2025-10-27,49,Hillland,Standard,Partenariat,False
2864,C_0575,page_vue,0.0,2025-10-27,57,Port Carlmouth,Premium,Direct,False
2865,C_0923,achat,0.0,2025-10-27,51,Johnmouth,Basique,SEO,False
2866,C_0852,page_vue,30.505665443348835,2025-10-27,50,New Chelsea,Basique,Direct,True
2867,C_0057,page_vue,0.0,2025-10-27,62,Gonzalezport,Standard,Partenariat,False
2868,C_0459,page_vue,0.0,2025-10-27,51,North Amandamouth,Premium,Affiliation,False
2869,C_0718,ajout_panier,0.0,2025-10-27,46,Lake Amanda,Premium,Publicité,False
2870,C_0495,page_vue,0.0,2025-10-27,26,Port Jenniferfort,Standard,SEO,False
2871,C_0968,achat,0.0,2025-10-27,21,Michaelhaven,Premium,Email,False
2872,C_0160,ajout_panier,97.0738111133919,2025-10-27,39,Melissaburgh,Premium,Publicité,True
2873,C_0594,page_vue,27.121590257487462,2025-10-27,41,South Anna,Premium,Publicité,True
2874,C_0453,achat,0.0,2025-10-27,35,South Shawn,Standard,Partenariat,False
2875,C_0349,ajout_panier,0.0,2025-10-27,53,South Justin,Premium,Publicité,False
2876,C_0649,achat,31.44305133930246,2025-10-27,50,South Kristy,Premium,Email,True
2877,C_0067,achat,0.0,2025-10-27,61,Williamsberg,Basique,Publicité,False
2878,C_0056,ajout_panier,0.0,2025-10-27,39,Andreaton,Standard,SEO,False
2879,C_0677,ajout_panier,90.85561676237633,2025-10-27,47,Philipberg,Premium,SEO,True
2880,C_0177,ajout_panier,0.0,2025-10-27,41,Montgomerychester,Standard,Publicité,False
2881,C_0530,page_vue,0.0,2025-10-27,47,Kendrahaven,Basique,Email,False
2882,C_0105,page_vue,0.0,2025-10-27,53,Vasquezstad,Premium,Affiliation,False
2883,C_0245,page_vue,130.47746956516943,2025-10-27,45,Barnettfort,Standard,SEO,True
2884,C_0832,ajout_panier,0.0,2025-10-27,51,East Kimberly,Premium,Direct,False
2885,C_0789,ajout_panier,0.0,2025-10-27,35,North Cameronburgh,Basique,Affiliation,False
2886,C_0171,page_vue,0.0,2025-10-27,53,New Michael,Standard,Affiliation,False
2887,C_0025,page_vue,0.0,2025-10-27,35,Stephenfort,Standard,Affiliation,False
2888,C_0355,ajout_panier,0.0,2025-10-27,26,Candaceport,Premium,Partenariat,False
2889,C_0137,achat,0.0,2025-10-27,33,Lake Melanie,Standard,Affiliation,False
2890,C_0565,ajout_panier,65.59568986753266,2025-10-27,20,New Jessicaburgh,Basique,Affiliation,True
2891,C_0756,ajout_panier,145.11460842058707,2025-10-27,23,Englishville,Premium,Email,True
2892,C_0045,achat,0.0,2025-10-27,54,Sullivanstad,Basique,Direct,False
2893,C_0910,page_vue,150.94821560844534,2025-10-27,28,North Sara,Basique,Publicité,True
2894,C_0591,achat,62.46254016425704,2025-10-27,56,West Olivia,Standard,Email,True
2895,C_0619,achat,0.0,2025-10-27,64,Vangbury,Premium,Publicité,False
2896,C_0446,ajout_panier,0.0,2025-10-27,50,Shawmouth,Basique,SEO,False
2897,C_0412,page_vue,0.0,2025-10-27,26,Lake Timothy,Standard,Affiliation,False
2898,C_0370,achat,109.41911745834489,2025-10-27,57,Newmanville,Basique,Direct,True
2899,C_0718,achat,144.04301422994058,2025-10-27,46,Lake Amanda,Premium,Publicité,True
2900,C_0357,page_vue,0.0,2025-10-27,52,East Tonytown,Standard,Partenariat,False
2901,C_0704,achat,0.0,2025-10-27,37,Lake Cassandraville,Premium,Publicité,False
2902,C_0388,page_vue,0.0,2025-10-27,62,Johnton,Basique,Email,False
2903,C_0004,achat,0.0,2025-10-27,41,North Paulaburgh,Premium,Affiliation,False
2904,C_0639,ajout_panier,0.0,2025-10-27,64,Port Connorberg,Basique,Direct,False
2905,C_0393,achat,0.0,2025-10-27,44,East Joelmouth,Premium,Affiliation,False
2906,C_0627,page_vue,0.0,2025-10-27,63,Pooleville,Premium,Partenariat,False
2907,C_0918,ajout_panier,0.0,2025-10-27,21,Denisemouth,Standard,Partenariat,False
2908,C_0119,ajout_panier,71.61959613636031,2025-10-27,52,Amyview,Premium,Email,True
2909,C_0809,achat,0.0,2025-10-27,23,Cookhaven,Premium,Affiliation,False
2910,C_0513,page_vue,92.23229663300033,2025-10-27,39,Connorville,Standard,Direct,True
2911,C_0632,page_vue,0.0,2025-10-27,20,West Dianeton,Standard,Partenariat,False
2912,C_0433,page_vue,55.39189217683955,2025-10-27,35,South Richard,Premium,Direct,True
2913,C_0623,page_vue,0.0,2025-10-27,55,Coleberg,Basique,SEO,False
2914,C_0855,ajout_panier,0.0,2025-10-27,20,Susanside,Basique,Partenariat,False
2915,C_0954,achat,178.9348017839231,2025-10-27,19,Joshuaton,Premium,Email,True
2916,C_0733,ajout_panier,0.0,2025-10-27,22,Smithshire,Premium,SEO,False
2917,C_0940,page_vue,146.64382456987613,2025-10-27,44,Scottchester,Standard,Publicité,True
2918,C_0367,achat,0.0,2025-10-27,31,New Philip,Standard,Direct,False
2919,C_0566,page_vue,0.0,2025-10-27,46,Wiseton,Premium,Publicité,False
2920,C_0132,achat,0.0,2025-10-27,59,Amberview,Basique,SEO,False
2921,C_0649,ajout_panier,0.0,2025-10-27,50,South Kristy,Premium,Email,False
2922,C_0682,ajout_panier,0.0,2025-10-27,51,South Jennifer,Standard,SEO,False
2923,C_0303,page_vue,0.0,2025-10-27,51,Smithborough,Premium,Direct,False
2924,C_0359,ajout_panier,0.0,2025-10-27,61,Wongton,Standard,Direct,False
2925,C_0580,ajout_panier,0.0,2025-10-27,50,Port Jamesmouth,Basique,Publicité,False
2926,C_0151,ajout_panier,0.0,2025-10-27,34,New Derek,Basique,Publicité,False
2927,C_0606,ajout_panier,0.0,2025-10-27,53,Atkinsonview,Basique,Publicité,False
2928,C_0124,ajout_panier,0.0,2025-10-27,20,South Michellefurt,Standard,Partenariat,False
2929,C_0880,ajout_panier,0.0,2025-10-27,19,Garciaside,Standard,Publicité,False
2930,C_0553,page_vue,0.0,2025-10-27,60,Lake Olivialand,Standard,Partenariat,False
2931,C_0842,page_vue,124.94050249806381,2025-10-27,64,West Josephbury,Premium,SEO,True
2932,C_0816,page_vue,0.0,2025-10-27,19,Williamside,Basique,Affiliation,False
2933,C_0453,ajout_panier,73.36734719594469,2025-10-27,35,South Shawn,Standard,Partenariat,True
2934,C_0272,achat,172.2502079727633,2025-10-27,48,Janetport,Basique,SEO,True
2935,C_0106,page_vue,0.0,2025-10-27,50,North David,Standard,Email,False
